date,open,low,high,close,volume
2025-01-10 00:00:00,1.02948,1.02947,1.02954,1.02951,112
2025-01-10 00:01:00,1.02951,1.02949,1.02951,1.0295,36
2025-01-10 00:02:00,1.0295,1.02944,1.0295,1.02945,79
2025-01-10 00:03:00,1.02945,1.02944,1.02947,1.02946,45
2025-01-10 00:04:00,1.02946,1.02935,1.02946,1.02938,78
2025-01-10 00:05:00,1.02938,1.02936,1.02941,1.02939,83
2025-01-10 00:06:00,1.02939,1.02939,1.02946,1.02943,49
2025-01-10 00:07:00,1.02943,1.02943,1.02947,1.02946,73
2025-01-10 00:08:00,1.02946,1.0294,1.02947,1.02944,106
2025-01-10 00:09:00,1.02944,1.02943,1.02945,1.02944,28
2025-01-10 00:10:00,1.02944,1.02944,1.02953,1.02952,37
2025-01-10 00:11:00,1.02952,1.02947,1.02961,1.0296,51
2025-01-10 00:12:00,1.0296,1.02958,1.02961,1.02961,48
2025-01-10 00:13:00,1.02961,1.0296,1.02965,1.0296,49
2025-01-10 00:14:00,1.0296,1.02953,1.02961,1.02953,68
2025-01-10 00:15:00,1.02953,1.02951,1.02961,1.02959,60
2025-01-10 00:16:00,1.02959,1.02959,1.02962,1.02961,15
2025-01-10 00:17:00,1.02961,1.02961,1.02965,1.02964,42
2025-01-10 00:18:00,1.02964,1.02961,1.02964,1.02962,29
2025-01-10 00:19:00,1.02962,1.02961,1.02963,1.02963,26
2025-01-10 00:20:00,1.02963,1.02961,1.02963,1.02961,18
2025-01-10 00:21:00,1.02961,1.02961,1.02963,1.02961,32
2025-01-10 00:22:00,1.02961,1.02961,1.0297,1.0297,63
2025-01-10 00:23:00,1.0297,1.02967,1.02973,1.02971,33
2025-01-10 00:24:00,1.02971,1.02958,1.02971,1.02958,43
2025-01-10 00:25:00,1.02958,1.0295,1.02959,1.02954,88
2025-01-10 00:26:00,1.02954,1.02954,1.02958,1.02958,54
2025-01-10 00:27:00,1.02958,1.02949,1.02959,1.02949,93
2025-01-10 00:28:00,1.02949,1.02947,1.02951,1.02949,55
2025-01-10 00:29:00,1.02949,1.02944,1.0295,1.02945,86
2025-01-10 00:30:00,1.02945,1.02934,1.02946,1.02939,103
2025-01-10 00:31:00,1.02939,1.02931,1.02939,1.02931,32
2025-01-10 00:32:00,1.02931,1.02913,1.02932,1.02917,69
2025-01-10 00:33:00,1.02917,1.02914,1.02919,1.02915,61
2025-01-10 00:34:00,1.02915,1.02912,1.02915,1.02914,66
2025-01-10 00:35:00,1.02914,1.02898,1.02914,1.02898,103
2025-01-10 00:36:00,1.02898,1.02898,1.02914,1.02914,57
2025-01-10 00:37:00,1.02914,1.02913,1.0292,1.02915,57
2025-01-10 00:38:00,1.02915,1.02912,1.0292,1.02919,61
2025-01-10 00:39:00,1.02919,1.02916,1.02923,1.02918,51
2025-01-10 00:40:00,1.02918,1.02914,1.0292,1.02919,53
2025-01-10 00:41:00,1.02919,1.02916,1.02922,1.02922,53
2025-01-10 00:42:00,1.02922,1.02914,1.02922,1.02919,53
2025-01-10 00:43:00,1.02919,1.02917,1.02923,1.02923,34
2025-01-10 00:44:00,1.02923,1.02923,1.02924,1.02923,16
2025-01-10 00:45:00,1.02923,1.02917,1.02924,1.02919,49
2025-01-10 00:46:00,1.02919,1.02917,1.02919,1.02918,50
2025-01-10 00:47:00,1.02918,1.02915,1.02919,1.02915,43
2025-01-10 00:48:00,1.02915,1.02903,1.02915,1.02904,80
2025-01-10 00:49:00,1.02904,1.02895,1.02905,1.02896,74
2025-01-10 00:50:00,1.02896,1.02888,1.02899,1.02892,180
2025-01-10 00:51:00,1.02892,1.02892,1.02897,1.02893,61
2025-01-10 00:52:00,1.02893,1.02893,1.02904,1.02899,76
2025-01-10 00:53:00,1.02899,1.02892,1.02899,1.02893,55
2025-01-10 00:54:00,1.02893,1.0289,1.02902,1.02902,112
2025-01-10 00:55:00,1.02902,1.02885,1.02902,1.02887,103
2025-01-10 00:56:00,1.02887,1.02886,1.02897,1.02886,111
2025-01-10 00:57:00,1.02886,1.02855,1.02888,1.02859,172
2025-01-10 00:58:00,1.02859,1.02853,1.02861,1.02853,99
2025-01-10 00:59:00,1.02853,1.02843,1.02854,1.02853,116
2025-01-10 01:00:00,1.02853,1.02853,1.02871,1.02869,157
2025-01-10 01:01:00,1.02869,1.02861,1.02875,1.02865,87
2025-01-10 01:02:00,1.02865,1.02863,1.02872,1.02863,87
2025-01-10 01:03:00,1.02863,1.02848,1.02863,1.02854,144
2025-01-10 01:04:00,1.02854,1.02849,1.02862,1.0286,98
2025-01-10 01:05:00,1.0286,1.02852,1.0286,1.02854,120
2025-01-10 01:06:00,1.02854,1.02852,1.02863,1.02859,92
2025-01-10 01:07:00,1.02859,1.02859,1.02875,1.02875,129
2025-01-10 01:08:00,1.02875,1.02869,1.02875,1.0287,57
2025-01-10 01:09:00,1.0287,1.02858,1.02879,1.02858,83
2025-01-10 01:10:00,1.02858,1.02846,1.02859,1.02846,108
2025-01-10 01:11:00,1.02846,1.02834,1.02846,1.02835,159
2025-01-10 01:12:00,1.02835,1.02833,1.0284,1.02834,78
2025-01-10 01:13:00,1.02834,1.02833,1.02838,1.02835,148
2025-01-10 01:14:00,1.02835,1.02821,1.02838,1.02825,125
2025-01-10 01:15:00,1.02825,1.02819,1.02837,1.0283,196
2025-01-10 01:16:00,1.0283,1.02828,1.02838,1.02836,124
2025-01-10 01:17:00,1.02836,1.02834,1.02839,1.02835,95
2025-01-10 01:18:00,1.02835,1.02835,1.02836,1.02835,66
2025-01-10 01:19:00,1.02835,1.02827,1.02836,1.0283,89
2025-01-10 01:20:00,1.0283,1.02826,1.02835,1.02834,49
2025-01-10 01:21:00,1.02834,1.02834,1.02838,1.02834,32
2025-01-10 01:22:00,1.02834,1.02832,1.02835,1.02835,62
2025-01-10 01:23:00,1.02835,1.02828,1.02835,1.02829,97
2025-01-10 01:24:00,1.02829,1.02825,1.02838,1.02825,95
2025-01-10 01:25:00,1.02825,1.02824,1.02829,1.02828,82
2025-01-10 01:26:00,1.02828,1.02819,1.02829,1.02822,74
2025-01-10 01:27:00,1.02822,1.02818,1.02828,1.02824,126
2025-01-10 01:28:00,1.02824,1.02823,1.02829,1.02827,75
2025-01-10 01:29:00,1.02827,1.02826,1.02847,1.02844,113
2025-01-10 01:30:00,1.02844,1.02842,1.02853,1.02844,76
2025-01-10 01:31:00,1.02844,1.02839,1.02845,1.02845,88
2025-01-10 01:32:00,1.02845,1.02844,1.0285,1.0285,54
2025-01-10 01:33:00,1.0285,1.02848,1.02859,1.02858,97
2025-01-10 01:34:00,1.02858,1.02852,1.0286,1.02852,65
2025-01-10 01:35:00,1.02852,1.02849,1.02853,1.02853,58
2025-01-10 01:36:00,1.02853,1.02849,1.02853,1.02849,33
2025-01-10 01:37:00,1.02849,1.02835,1.02849,1.02835,96
2025-01-10 01:38:00,1.02835,1.02824,1.02835,1.02828,70
2025-01-10 01:39:00,1.02828,1.02823,1.02828,1.02828,64
2025-01-10 01:40:00,1.02828,1.02822,1.02828,1.02823,68
2025-01-10 01:41:00,1.02823,1.02823,1.02829,1.02824,52
2025-01-10 01:42:00,1.02824,1.02823,1.02836,1.02833,125
2025-01-10 01:43:00,1.02833,1.02824,1.02835,1.02827,85
2025-01-10 01:44:00,1.02827,1.02827,1.02839,1.02839,75
2025-01-10 01:45:00,1.02839,1.02838,1.02842,1.02842,34
2025-01-10 01:46:00,1.02842,1.02837,1.02845,1.02845,65
2025-01-10 01:47:00,1.02845,1.02834,1.02849,1.02836,134
2025-01-10 01:48:00,1.02836,1.02825,1.02836,1.02828,86
2025-01-10 01:49:00,1.02828,1.02819,1.02828,1.02819,53
2025-01-10 01:50:00,1.02819,1.02813,1.02822,1.02813,57
2025-01-10 01:51:00,1.02813,1.02808,1.02814,1.02814,49
2025-01-10 01:52:00,1.02814,1.02814,1.02826,1.02822,122
2025-01-10 01:53:00,1.02822,1.02822,1.02829,1.02825,103
2025-01-10 01:54:00,1.02825,1.02811,1.0283,1.02813,123
2025-01-10 01:55:00,1.02813,1.02811,1.02825,1.02824,57
2025-01-10 01:56:00,1.02824,1.02823,1.02828,1.02823,129
2025-01-10 01:57:00,1.02823,1.02822,1.02826,1.02823,80
2025-01-10 01:58:00,1.02823,1.02814,1.02823,1.02816,93
2025-01-10 01:59:00,1.02816,1.02807,1.02817,1.02813,111
2025-01-10 02:00:00,1.02813,1.02808,1.02829,1.02829,196
2025-01-10 02:01:00,1.02829,1.02828,1.0284,1.0283,214
2025-01-10 02:02:00,1.0283,1.02827,1.0284,1.02837,179
2025-01-10 02:03:00,1.02837,1.0283,1.02841,1.0283,95
2025-01-10 02:04:00,1.0283,1.0283,1.02842,1.02839,138
2025-01-10 02:05:00,1.02839,1.02839,1.02849,1.02846,198
2025-01-10 02:06:00,1.02846,1.02845,1.02855,1.0285,113
2025-01-10 02:07:00,1.0285,1.02845,1.02868,1.02866,159
2025-01-10 02:08:00,1.02866,1.02864,1.02874,1.0287,169
2025-01-10 02:09:00,1.0287,1.0287,1.02876,1.02875,87
2025-01-10 02:10:00,1.02875,1.0287,1.02881,1.0288,93
2025-01-10 02:11:00,1.0288,1.02868,1.02885,1.02884,119
2025-01-10 02:12:00,1.02884,1.0288,1.02894,1.02885,220
2025-01-10 02:13:00,1.02885,1.02873,1.02886,1.02875,105
2025-01-10 02:14:00,1.02875,1.02859,1.02876,1.02861,190
2025-01-10 02:15:00,1.02861,1.02861,1.02877,1.02875,147
2025-01-10 02:16:00,1.02875,1.02859,1.02876,1.02859,114
