date,open,low,high,close,volume
2025-02-09 17:03:00,1.02852,1.02852,1.02869,1.02869,1
2025-02-09 17:04:00,1.02869,1.02863,1.02889,1.02863,6
2025-02-09 17:05:00,1.02863,1.02821,1.0287,1.02842,33
2025-02-09 17:06:00,1.02842,1.02842,1.02898,1.02858,60
2025-02-09 17:07:00,1.02858,1.02837,1.02885,1.02837,28
2025-02-09 17:08:00,1.02837,1.02829,1.02842,1.02842,19
2025-02-09 17:09:00,1.02842,1.02821,1.02852,1.02843,53
2025-02-09 17:10:00,1.02843,1.0283,1.02887,1.02857,84
2025-02-09 17:11:00,1.02857,1.02857,1.02934,1.02934,45
2025-02-09 17:12:00,1.02934,1.0293,1.02964,1.02962,22
2025-02-09 17:13:00,1.02962,1.02952,1.02965,1.02952,14
2025-02-09 17:14:00,1.02952,1.02945,1.02953,1.02948,11
2025-02-09 17:15:00,1.02948,1.02946,1.02949,1.02947,5
2025-02-09 17:16:00,1.02947,1.02947,1.02956,1.02956,7
2025-02-09 17:17:00,1.02956,1.02947,1.02956,1.02954,17
2025-02-09 17:18:00,1.02954,1.02945,1.02959,1.0295,22
2025-02-09 17:19:00,1.0295,1.0294,1.02951,1.0295,15
2025-02-09 17:20:00,1.0295,1.02915,1.02951,1.02942,18
2025-02-09 17:21:00,1.02942,1.02895,1.02942,1.02912,115
2025-02-09 17:22:00,1.02912,1.02912,1.02921,1.02921,5
2025-02-09 17:23:00,1.02921,1.02915,1.02933,1.02933,24
2025-02-09 17:24:00,1.02933,1.02912,1.02942,1.02927,122
2025-02-09 17:25:00,1.02927,1.02926,1.02944,1.02944,303
2025-02-09 17:26:00,1.02944,1.02939,1.02957,1.02952,341
2025-02-09 17:27:00,1.02952,1.02951,1.02952,1.02951,3
2025-02-09 17:28:00,1.02951,1.02951,1.02952,1.02952,1
2025-02-09 17:29:00,1.02952,1.02951,1.02953,1.02952,5
2025-02-09 17:30:00,1.02952,1.02949,1.02952,1.02949,4
2025-02-09 17:31:00,1.02949,1.02949,1.02953,1.02953,9
2025-02-09 17:32:00,1.02953,1.02951,1.02953,1.02951,6
2025-02-09 17:33:00,1.02951,1.02951,1.02952,1.02952,5
2025-02-09 17:34:00,1.02952,1.02952,1.02954,1.02954,2
2025-02-09 17:35:00,1.02954,1.02954,1.02954,1.02954,4
2025-02-09 17:36:00,1.02954,1.02954,1.02954,1.02954,13
2025-02-09 17:37:00,1.02954,1.02954,1.02959,1.02959,7
2025-02-09 17:38:00,1.02959,1.02958,1.02963,1.02963,6
2025-02-09 17:39:00,1.02963,1.02963,1.02971,1.0297,11
