date,open,low,high,close,volume
2025-02-04 00:00:00,1.03056,1.03037,1.03056,1.03039,134
2025-02-04 00:01:00,1.03039,1.03003,1.03048,1.03003,619
2025-02-04 00:02:00,1.03003,1.02994,1.03033,1.03005,772
2025-02-04 00:03:00,1.03005,1.03005,1.0304,1.03019,331
2025-02-04 00:04:00,1.03019,1.02947,1.03019,1.02976,969
2025-02-04 00:05:00,1.02976,1.02904,1.02976,1.0293,1003
2025-02-04 00:06:00,1.0293,1.02854,1.02934,1.02865,1058
2025-02-04 00:07:00,1.02865,1.02774,1.02869,1.02848,1132
2025-02-04 00:08:00,1.02848,1.02779,1.02861,1.02781,905
2025-02-04 00:09:00,1.02781,1.02771,1.02829,1.02825,893
2025-02-04 00:10:00,1.02825,1.02781,1.0283,1.02789,788
2025-02-04 00:11:00,1.02789,1.02714,1.02792,1.02727,641
2025-02-04 00:12:00,1.02727,1.02727,1.02791,1.02778,625
2025-02-04 00:13:00,1.02778,1.02766,1.02803,1.02785,701
2025-02-04 00:14:00,1.02785,1.02771,1.02803,1.02788,528
2025-02-04 00:15:00,1.02788,1.02761,1.02808,1.02795,621
2025-02-04 00:16:00,1.02795,1.02781,1.02799,1.02799,275
2025-02-04 00:17:00,1.02799,1.02789,1.02832,1.028,485
2025-02-04 00:18:00,1.028,1.02782,1.02804,1.02784,406
2025-02-04 00:19:00,1.02784,1.02773,1.02823,1.02814,530
2025-02-04 00:20:00,1.02814,1.02796,1.02815,1.02807,350
2025-02-04 00:21:00,1.02807,1.0279,1.02816,1.02797,488
2025-02-04 00:22:00,1.02797,1.02778,1.02797,1.02789,479
2025-02-04 00:23:00,1.02789,1.02763,1.028,1.02764,440
2025-02-04 00:24:00,1.02763,1.02762,1.02807,1.02807,448
2025-02-04 00:25:00,1.02807,1.02789,1.02821,1.0282,524
2025-02-04 00:26:00,1.0282,1.02818,1.02845,1.02835,581
2025-02-04 00:27:00,1.02835,1.02835,1.0285,1.02844,394
2025-02-04 00:28:00,1.02844,1.02843,1.02863,1.02858,394
2025-02-04 00:29:00,1.02858,1.02855,1.02868,1.02859,405
2025-02-04 00:30:00,1.02859,1.02853,1.02872,1.02862,287
2025-02-04 00:31:00,1.02862,1.02861,1.02882,1.02879,294
2025-02-04 00:32:00,1.02879,1.02879,1.02915,1.02897,364
2025-02-04 00:33:00,1.02897,1.02887,1.02901,1.02897,213
2025-02-04 00:34:00,1.02897,1.02886,1.02901,1.029,279
2025-02-04 00:35:00,1.029,1.02896,1.02916,1.02906,263
2025-02-04 00:36:00,1.02906,1.029,1.02917,1.02911,267
2025-02-04 00:37:00,1.02911,1.02902,1.02917,1.02906,205
2025-02-04 00:38:00,1.02906,1.02895,1.02909,1.02896,247
2025-02-04 00:39:00,1.02896,1.02896,1.02932,1.02926,257
2025-02-04 00:40:00,1.02926,1.02912,1.02929,1.02922,233
2025-02-04 00:41:00,1.02922,1.02921,1.02934,1.02932,315
2025-02-04 00:42:00,1.02932,1.02915,1.02933,1.02916,256
2025-02-04 00:43:00,1.02916,1.02916,1.02936,1.02936,231
2025-02-04 00:44:00,1.02936,1.02927,1.0294,1.02929,202
2025-02-04 00:45:00,1.02929,1.02913,1.02937,1.02915,202
2025-02-04 00:46:00,1.02915,1.02914,1.02928,1.02925,219
2025-02-04 00:47:00,1.02925,1.02921,1.02931,1.02927,155
2025-02-04 00:48:00,1.02927,1.02911,1.02927,1.02918,269
2025-02-04 00:49:00,1.02918,1.02917,1.02943,1.02943,165
2025-02-04 00:50:00,1.02943,1.02943,1.02971,1.02952,359
2025-02-04 00:51:00,1.02952,1.02946,1.02959,1.02953,277
2025-02-04 00:52:00,1.02953,1.02951,1.02967,1.02961,214
2025-02-04 00:53:00,1.02961,1.02961,1.02961,1.02961,8
2025-02-04 14:43:00,1.0379,1.03785,1.03804,1.038,94
2025-02-04 14:44:00,1.03799,1.03799,1.0381,1.03805,160
2025-02-04 14:45:00,1.03805,1.03804,1.03813,1.03804,140
2025-02-04 14:46:00,1.03804,1.03792,1.03804,1.03803,139
2025-02-04 14:47:00,1.03803,1.038,1.03809,1.03805,114
2025-02-04 14:48:00,1.03805,1.03789,1.03805,1.03798,148
2025-02-04 14:49:00,1.03798,1.03798,1.03815,1.03815,164
2025-02-04 14:50:00,1.03815,1.03808,1.03825,1.03824,90
2025-02-04 14:51:00,1.03824,1.03824,1.03831,1.03831,104
2025-02-04 14:52:00,1.03831,1.03825,1.03834,1.03834,101
2025-02-04 14:53:00,1.03834,1.03832,1.03844,1.0384,220
